Gene stable ID	Transcript length (including UTRs and CDS)
ENSG00000238367	91
ENSG00000238370	60
ENSG00000238371	104
ENSG00000238372	105
ENSG00000238374	63
ENSG00000238379	118
ENSG00000238380	60
ENSG00000238382	105
ENSG00000238386	63
ENSG00000238387	104
ENSG00000238390	177
ENSG00000238391	113
ENSG00000238399	91
ENSG00000238405	116
ENSG00000238406	62
ENSG00000238410	135
ENSG00000238417	62
ENSG00000238419	63
ENSG00000238420	95
ENSG00000238423	67
ENSG00000238426	102
ENSG00000238427	69
ENSG00000238431	66
ENSG00000238440	104
ENSG00000238441	62
ENSG00000238443	95
ENSG00000238444	100
ENSG00000238446	60
ENSG00000238447	64
ENSG00000238452	76
ENSG00000238456	103
ENSG00000238457	61
ENSG00000238468	62
ENSG00000238478	107
ENSG00000238482	107
ENSG00000238485	104
ENSG00000238489	107
ENSG00000238490	113
ENSG00000238493	99
ENSG00000238498	104
ENSG00000238500	62
ENSG00000238503	70
ENSG00000238509	107
ENSG00000238516	101
ENSG00000238517	83
ENSG00000238519	133
ENSG00000238523	61
ENSG00000238529	107
ENSG00000238531	79
ENSG00000238540	61
ENSG00000238542	79
ENSG00000238551	107
ENSG00000238554	128
ENSG00000238558	62
ENSG00000238560	102
ENSG00000238561	118
ENSG00000238562	62
ENSG00000238570	103
ENSG00000238575	135
ENSG00000238578	72
ENSG00000238584	62
ENSG00000238585	114
ENSG00000238590	62
ENSG00000238594	103
ENSG00000238597	72
ENSG00000238606	62
ENSG00000238609	63
ENSG00000238610	63
ENSG00000238616	104
ENSG00000238619	96
ENSG00000238622	142
ENSG00000238627	109
ENSG00000238628	104
ENSG00000238632	62
ENSG00000238645	103
ENSG00000238649	64
ENSG00000238650	67
ENSG00000238653	62
ENSG00000238658	107
ENSG00000238669	107
ENSG00000238680	107
ENSG00000238685	127
ENSG00000238694	104
ENSG00000238697	102
ENSG00000238698	62
ENSG00000238704	62
ENSG00000238705	52
ENSG00000238707	69
ENSG00000238709	62
ENSG00000238711	96
ENSG00000238713	113
ENSG00000238719	64
ENSG00000238721	63
ENSG00000238723	102
ENSG00000238724	104
ENSG00000238728	77
ENSG00000238730	62
ENSG00000238731	62
ENSG00000238735	62
ENSG00000238741	330
ENSG00000238745	104
ENSG00000238749	112
ENSG00000238750	62
ENSG00000238754	135
ENSG00000238755	1958
ENSG00000238759	63
ENSG00000238761	104
ENSG00000238764	104
ENSG00000238765	123
ENSG00000238777	62
ENSG00000238778	61
ENSG00000238782	62
ENSG00000238783	105
ENSG00000238785	76
ENSG00000238788	62
ENSG00000238789	64
ENSG00000238793	104
ENSG00000238795	270
ENSG00000238797	100
ENSG00000238804	104
ENSG00000238808	62
ENSG00000238812	62
ENSG00000238813	104
ENSG00000238819	85
ENSG00000238825	162
ENSG00000238829	63
ENSG00000238830	62
ENSG00000238832	145
ENSG00000238833	161
ENSG00000238835	134
ENSG00000238837	592
ENSG00000238840	133
ENSG00000238842	67
ENSG00000238845	113
ENSG00000238854	75
ENSG00000238862	84
ENSG00000238875	261
ENSG00000238880	61
ENSG00000238882	107
ENSG00000238884	63
ENSG00000238886	82
ENSG00000238898	161
ENSG00000238901	104
ENSG00000238902	104
ENSG00000238904	64
ENSG00000238906	105
ENSG00000238908	111
ENSG00000238912	102
ENSG00000238913	62
ENSG00000238917	142
ENSG00000238923	63
ENSG00000238924	62
ENSG00000238926	101
ENSG00000238933	112
ENSG00000238934	129
ENSG00000238936	73
ENSG00000238941	107
ENSG00000238942	69
ENSG00000238943	110
ENSG00000238949	62
ENSG00000238950	76
ENSG00000238959	66
ENSG00000238961	138
ENSG00000238962	62
ENSG00000238963	131
ENSG00000238964	62
ENSG00000238965	109
ENSG00000238966	72
ENSG00000238987	62
ENSG00000238998	68
ENSG00000239001	107
ENSG00000239002	330
ENSG00000239003	63
ENSG00000239005	127
ENSG00000239007	64
ENSG00000239008	127
ENSG00000239010	62
ENSG00000239014	71
ENSG00000239021	119
ENSG00000239023	160
ENSG00000239030	103
ENSG00000239035	104
ENSG00000239039	104
ENSG00000239040	103
ENSG00000239041	104
ENSG00000239043	86
ENSG00000239053	64
ENSG00000239057	79
ENSG00000239069	102
ENSG00000239075	107
ENSG00000239078	62
ENSG00000239079	104
ENSG00000239080	104
ENSG00000239081	62
ENSG00000239082	61
ENSG00000239093	105
ENSG00000239096	104
ENSG00000239099	62
ENSG00000239102	60
ENSG00000239105	63
ENSG00000239106	103
ENSG00000239108	107
ENSG00000239112	70
ENSG00000239115	62
ENSG00000239118	77
ENSG00000239119	63
ENSG00000239122	187
ENSG00000239127	96
ENSG00000239128	104
ENSG00000239129	104
ENSG00000239137	104
ENSG00000239142	136
ENSG00000239143	102
ENSG00000239148	133
ENSG00000239149	152
ENSG00000239151	62
ENSG00000239152	116
ENSG00000239153	104
ENSG00000239168	62
ENSG00000239169	67
ENSG00000239175	108
ENSG00000239180	95
ENSG00000239182	128
ENSG00000239183	133
ENSG00000239184	137
ENSG00000239185	61
ENSG00000239189	106
ENSG00000239190	104
ENSG00000239194	160
ENSG00000239195	73
ENSG00000239197	143
ENSG00000239198	884
ENSG00000239199	504
ENSG00000239200	377
ENSG00000239201	478
ENSG00000239202	276
ENSG00000239203	477
ENSG00000239205	1948
ENSG00000239207	979
ENSG00000239210	356
ENSG00000239211	298
ENSG00000239212	853
ENSG00000239213	1194
ENSG00000239215	394
ENSG00000239216	410
ENSG00000239218	1318
ENSG00000239219	6251
ENSG00000239221	320
ENSG00000239223	371
ENSG00000239224	290
ENSG00000239225	512
ENSG00000239226	385
ENSG00000239227	167
ENSG00000239228	283
ENSG00000239238	302
ENSG00000239246	447
ENSG00000239247	310
ENSG00000239249	301
ENSG00000239250	295
ENSG00000239253	237
ENSG00000239254	1751
ENSG00000239255	25
ENSG00000239256	341
ENSG00000239257	471
ENSG00000239261	372
ENSG00000239263	1081
ENSG00000239264	2964
ENSG00000239265	2223
ENSG00000239268	554
ENSG00000239269	888
ENSG00000239272	490
ENSG00000239279	297
ENSG00000239280	432
ENSG00000239281	136
ENSG00000239282	1623
ENSG00000239285	2589
ENSG00000239288	1619
ENSG00000239291	803
ENSG00000239293	281
ENSG00000239300	491
ENSG00000239304	439
ENSG00000239305	4560
ENSG00000239306	2828
ENSG00000239311	411
ENSG00000239314	564
ENSG00000239315	583
ENSG00000239316	293
ENSG00000239317	238
ENSG00000239319	295
ENSG00000239320	171
ENSG00000239322	1129
ENSG00000239323	577
ENSG00000239327	348
ENSG00000239329	4569
ENSG00000239332	2157
ENSG00000239333	303
ENSG00000239335	623
ENSG00000239344	749
ENSG00000239345	1092
ENSG00000239350	179
ENSG00000239351	803
ENSG00000239354	349
ENSG00000239356	286
ENSG00000239365	334
ENSG00000239367	286
ENSG00000239374	480
ENSG00000239377	420
ENSG00000239381	1248
ENSG00000239382	3326
ENSG00000239383	352
ENSG00000239388	3179
ENSG00000239389	5260
ENSG00000239390	288
ENSG00000239392	1540
ENSG00000239393	354
ENSG00000239395	453
ENSG00000239396	294
ENSG00000239397	648
ENSG00000239398	294
ENSG00000239402	2144
ENSG00000239405	612
ENSG00000239407	1133
ENSG00000239408	363
ENSG00000239412	459
ENSG00000239413	251
ENSG00000239415	2014
ENSG00000239419	296
ENSG00000239426	930
ENSG00000239428	562
ENSG00000239429	615
ENSG00000239432	377
ENSG00000239435	3389
ENSG00000239437	287
ENSG00000239438	339
ENSG00000239439	477
ENSG00000239440	1951
ENSG00000239443	381
ENSG00000239445	769
ENSG00000239446	244
ENSG00000239453	465
ENSG00000239454	1371
ENSG00000239455	1776
ENSG00000239457	1514
ENSG00000239462	395
ENSG00000239463	1738
ENSG00000239464	301
ENSG00000239465	485
ENSG00000239466	276
ENSG00000239467	660
ENSG00000239468	288
ENSG00000239470	483
ENSG00000239471	297
ENSG00000239472	281
ENSG00000239473	739
ENSG00000239474	2464
ENSG00000239480	541
ENSG00000239481	778
ENSG00000239482	1097
ENSG00000239483	361
ENSG00000239486	338
ENSG00000239490	763
ENSG00000239494	297
ENSG00000239497	2589
ENSG00000239498	754
ENSG00000239503	952
ENSG00000239504	287
ENSG00000239508	1308
ENSG00000239510	471
ENSG00000239511	2404
ENSG00000239513	1288
ENSG00000239516	1874
ENSG00000239517	156
ENSG00000239519	2656
ENSG00000239521	3526
ENSG00000239523	760
ENSG00000239524	400
ENSG00000239525	336
ENSG00000239527	444
ENSG00000239528	369
ENSG00000239532	478
ENSG00000239533	1506
ENSG00000239539	300
ENSG00000239542	279
ENSG00000239544	364
ENSG00000239545	296
ENSG00000239547	297
ENSG00000239552	845
ENSG00000239553	290
ENSG00000239555	297
ENSG00000239556	793
ENSG00000239557	1231
ENSG00000239559	287
ENSG00000239560	300
ENSG00000239568	166
ENSG00000239569	736
ENSG00000239570	690
ENSG00000239571	395
ENSG00000239572	4256
ENSG00000239576	174
ENSG00000239577	339
ENSG00000239579	283
ENSG00000239580	297
ENSG00000239586	898
ENSG00000239587	327
ENSG00000239589	1041
ENSG00000239590	942
ENSG00000239593	838
ENSG00000239595	290
ENSG00000239600	387
ENSG00000239602	321
ENSG00000239605	1621
ENSG00000239607	276
ENSG00000239608	588
ENSG00000239614	313
ENSG00000239615	436
ENSG00000239617	396
ENSG00000239618	4588
ENSG00000239620	1084
ENSG00000239622	380
ENSG00000239625	236
ENSG00000239626	860
ENSG00000239627	479
ENSG00000239628	469
ENSG00000239632	276
ENSG00000239636	852
ENSG00000239640	297
ENSG00000239641	346
ENSG00000239642	1438
ENSG00000239648	952
ENSG00000239649	2147
ENSG00000239650	672
ENSG00000239653	2456
ENSG00000239659	578
ENSG00000239661	493
ENSG00000239665	5918
ENSG00000239670	863
ENSG00000239671	345
ENSG00000239672	1645
ENSG00000239674	274
ENSG00000239675	317
ENSG00000239677	961
ENSG00000239679	276
ENSG00000239683	672
ENSG00000239684	252
ENSG00000239686	348
ENSG00000239689	544
ENSG00000239690	303
ENSG00000239694	881
ENSG00000239696	1441
ENSG00000239697	1625
ENSG00000239699	974
ENSG00000239701	291
ENSG00000239702	296
ENSG00000239703	298
ENSG00000239704	2498
ENSG00000239705	550
ENSG00000239706	596
ENSG00000239708	294
ENSG00000239710	288
ENSG00000239713	2775
ENSG00000239715	568
ENSG00000239716	466
ENSG00000239718	415
ENSG00000239719	181
ENSG00000239722	475
ENSG00000239726	275
ENSG00000239731	295
ENSG00000239732	3870
ENSG00000239736	1548
ENSG00000239739	263
ENSG00000239741	920
ENSG00000239742	317
ENSG00000239744	304
ENSG00000239745	298
ENSG00000239748	282
ENSG00000239754	2577
ENSG00000239756	526
ENSG00000239763	473
ENSG00000239767	705
ENSG00000239774	563
ENSG00000239775	708
ENSG00000239779	2047
ENSG00000239780	909
ENSG00000239783	372
ENSG00000239784	471
ENSG00000239789	1845
ENSG00000239791	1488
ENSG00000239792	555
ENSG00000239793	252
ENSG00000239794	293
ENSG00000239797	483
ENSG00000239799	395
ENSG00000239801	364
ENSG00000239804	259
ENSG00000239805	360
ENSG00000239808	296
ENSG00000239809	348
ENSG00000239810	1845
ENSG00000239819	534
ENSG00000239820	317
ENSG00000239821	298
ENSG00000239822	266
ENSG00000239823	106
ENSG00000239825	282
ENSG00000239827	1051
ENSG00000239828	866
ENSG00000239829	1456
ENSG00000239830	780
ENSG00000239831	342
ENSG00000239835	1129
ENSG00000239836	2677
ENSG00000239839	498
ENSG00000239840	435
ENSG00000239855	380
ENSG00000239856	298
ENSG00000239857	4356
ENSG00000239861	476
ENSG00000239862	398
ENSG00000239865	1567
ENSG00000239868	270
ENSG00000239870	477
ENSG00000239872	329
ENSG00000239873	1020
ENSG00000239877	1604
ENSG00000239880	1953
ENSG00000239881	484
ENSG00000239882	1970
ENSG00000239883	2286
ENSG00000239884	279
ENSG00000239886	1005
ENSG00000239887	4126
ENSG00000239888	305
ENSG00000239893	1345
ENSG00000239899	275
ENSG00000239900	4359
ENSG00000239906	323
ENSG00000239908	281
ENSG00000239910	298
ENSG00000239911	1064
ENSG00000239912	156
ENSG00000239917	496
ENSG00000239919	227
ENSG00000239920	2561
ENSG00000239921	3079
ENSG00000239922	2569
ENSG00000239923	285
ENSG00000239924	459
ENSG00000239926	747
ENSG00000239927	1567
ENSG00000239930	449
ENSG00000239932	293
ENSG00000239939	736
ENSG00000239940	317
ENSG00000239941	554
ENSG00000239942	291
ENSG00000239944	270
ENSG00000239945	1319
ENSG00000239946	464
ENSG00000239948	277
ENSG00000239951	400
ENSG00000239953	299
ENSG00000239958	285
ENSG00000239959	943
ENSG00000239961	1944
ENSG00000239964	311
ENSG00000239967	105
ENSG00000239969	602
ENSG00000239974	2442
ENSG00000239975	440
ENSG00000239978	904
ENSG00000239981	900
ENSG00000239983	353
ENSG00000239984	298
ENSG00000239985	194
ENSG00000239986	330
ENSG00000239988	367
ENSG00000239989	391
ENSG00000239991	429
ENSG00000239992	316
ENSG00000239994	266
ENSG00000239995	498
ENSG00000239997	590
ENSG00000239998	4429
ENSG00000240002	909
ENSG00000240003	752
ENSG00000240005	482
ENSG00000240006	294
ENSG00000240008	920
ENSG00000240012	518
ENSG00000240014	284
ENSG00000240015	621
ENSG00000240021	2452
ENSG00000240023	949
ENSG00000240024	1490
ENSG00000240027	255
ENSG00000240031	878
ENSG00000240032	709
ENSG00000240033	789
ENSG00000240034	263
ENSG00000240036	376
ENSG00000240038	4716
ENSG00000240040	705
ENSG00000240041	46
ENSG00000240042	649
ENSG00000240043	239
ENSG00000240045	873
ENSG00000240047	766
ENSG00000240048	2193
ENSG00000240051	466
ENSG00000240052	437
ENSG00000240053	2654
ENSG00000240056	288
ENSG00000240057	764
ENSG00000240058	961
ENSG00000240063	1877
ENSG00000240065	2676
ENSG00000240068	464
ENSG00000240069	931
ENSG00000240074	574
ENSG00000240083	769
ENSG00000240084	291
ENSG00000240086	2592
ENSG00000240087	888
ENSG00000240089	932
ENSG00000240093	574
ENSG00000240095	569
ENSG00000240096	542
ENSG00000240097	1258
ENSG00000240098	248
ENSG00000240100	316
ENSG00000240103	2247
ENSG00000240106	297
ENSG00000240107	1853
ENSG00000240108	406
ENSG00000240110	310
ENSG00000240111	317
ENSG00000240116	251
ENSG00000240118	2675
ENSG00000240121	246
ENSG00000240122	397
ENSG00000240125	451
ENSG00000240128	1281
ENSG00000240130	218
ENSG00000240131	156
ENSG00000240132	1586
ENSG00000240135	1366
ENSG00000240137	621
ENSG00000240138	1307
ENSG00000240143	326
ENSG00000240151	288
ENSG00000240152	596
ENSG00000240156	228
ENSG00000240159	822
ENSG00000240160	290
ENSG00000240163	312
ENSG00000240167	571
ENSG00000240173	298
ENSG00000240174	573
ENSG00000240175	591
ENSG00000240179	453
ENSG00000240180	489
ENSG00000240183	293
ENSG00000240184	4725
ENSG00000240186	297
ENSG00000240189	299
ENSG00000240194	1263
ENSG00000240197	170
ENSG00000240198	489
ENSG00000240199	286
ENSG00000240201	745
ENSG00000240202	294
ENSG00000240203	303
ENSG00000240204	1035
ENSG00000240205	289
ENSG00000240207	2185
ENSG00000240210	801
ENSG00000240211	303
ENSG00000240215	374
ENSG00000240216	3407
ENSG00000240219	2219
ENSG00000240224	2345
ENSG00000240225	3440
ENSG00000240230	3666
ENSG00000240231	252
ENSG00000240233	281
ENSG00000240235	280
ENSG00000240236	1133
ENSG00000240237	471
ENSG00000240238	479
ENSG00000240240	1761
ENSG00000240241	576
ENSG00000240244	1013
ENSG00000240246	231
ENSG00000240247	491
ENSG00000240250	283
ENSG00000240253	604
ENSG00000240254	544
ENSG00000240255	1319
ENSG00000240265	1030
ENSG00000240268	1590
ENSG00000240270	495
ENSG00000240271	462
ENSG00000240280	3317
ENSG00000240281	532
ENSG00000240286	327
ENSG00000240288	1708
ENSG00000240291	1028
ENSG00000240294	291
ENSG00000240296	649
ENSG00000240298	321
ENSG00000240299	303
ENSG00000240302	297
ENSG00000240303	4142
ENSG00000240305	838
ENSG00000240306	293
ENSG00000240309	1384
ENSG00000240311	568
ENSG00000240317	286
ENSG00000240320	170
ENSG00000240322	299
ENSG00000240327	293
ENSG00000240328	342
ENSG00000240338	1254
ENSG00000240342	879
ENSG00000240344	1370
ENSG00000240347	292
ENSG00000240350	757
ENSG00000240354	483
ENSG00000240355	229
ENSG00000240356	2078
ENSG00000240359	231
ENSG00000240361	1414
ENSG00000240364	332
ENSG00000240366	318
ENSG00000240370	1438
ENSG00000240371	789
ENSG00000240373	346
ENSG00000240374	303
ENSG00000240375	979
ENSG00000240376	629
ENSG00000240382	378
ENSG00000240385	171
ENSG00000240386	357
ENSG00000240388	457
ENSG00000240389	2442
ENSG00000240392	575
ENSG00000240393	803
ENSG00000240395	868
ENSG00000240399	779
ENSG00000240401	1231
ENSG00000240403	1877
ENSG00000240404	286
ENSG00000240405	2727
ENSG00000240409	207
ENSG00000240411	790
ENSG00000240412	897
ENSG00000240416	315
ENSG00000240418	893
ENSG00000240419	347
ENSG00000240423	1264
ENSG00000240424	576
ENSG00000240426	319
ENSG00000240427	349
ENSG00000240429	2246
ENSG00000240432	704
ENSG00000240433	2589
ENSG00000240435	337
ENSG00000240436	321
ENSG00000240438	2590
ENSG00000240439	291
ENSG00000240440	361
ENSG00000240441	535
ENSG00000240443	463
ENSG00000240445	1928
ENSG00000240449	577
ENSG00000240450	795
ENSG00000240452	288
ENSG00000240454	158
ENSG00000240457	293
ENSG00000240458	153
ENSG00000240459	394
ENSG00000240463	441
ENSG00000240470	294
ENSG00000240471	725
ENSG00000240474	305
ENSG00000240476	962
ENSG00000240477	728
ENSG00000240478	477
ENSG00000240480	657
ENSG00000240481	296
ENSG00000240484	348
ENSG00000240486	419
ENSG00000240487	1624
ENSG00000240489	873
ENSG00000240490	288
ENSG00000240494	427
ENSG00000240497	229
ENSG00000240498	3835
ENSG00000240499	743
ENSG00000240502	287
ENSG00000240505	1978
ENSG00000240508	2676
ENSG00000240509	354
ENSG00000240511	317
ENSG00000240513	201
ENSG00000240518	316
ENSG00000240519	351
ENSG00000240520	1680
ENSG00000240521	1414
ENSG00000240522	791
ENSG00000240527	587
ENSG00000240531	407
ENSG00000240533	272
ENSG00000240534	347
ENSG00000240535	1590
ENSG00000240540	1183
ENSG00000240541	754
ENSG00000240542	753
ENSG00000240545	295
ENSG00000240549	673
ENSG00000240553	666
ENSG00000240554	802
ENSG00000240562	697
ENSG00000240563	3849
ENSG00000240566	727
ENSG00000240567	2845
ENSG00000240568	183
ENSG00000240571	575
ENSG00000240572	176
ENSG00000240573	554
ENSG00000240577	293
ENSG00000240578	337
ENSG00000240579	637
ENSG00000240583	2913
ENSG00000240584	290
ENSG00000240589	300
ENSG00000240590	889
ENSG00000240591	615
ENSG00000240592	2441
ENSG00000240596	538
ENSG00000240601	532
ENSG00000240602	1285
ENSG00000240606	250
ENSG00000240611	836
ENSG00000240613	300
ENSG00000240616	748
ENSG00000240621	403
ENSG00000240622	712
ENSG00000240624	536
ENSG00000240625	305
ENSG00000240626	262
ENSG00000240627	482
ENSG00000240631	353
ENSG00000240632	4863
ENSG00000240634	694
ENSG00000240637	299
ENSG00000240639	304
ENSG00000240641	287
ENSG00000240647	281
ENSG00000240651	306
ENSG00000240652	345
ENSG00000240654	1854
ENSG00000240661	2666
ENSG00000240663	281
ENSG00000240665	133
ENSG00000240666	828
ENSG00000240667	568
ENSG00000240668	1440
ENSG00000240669	459
ENSG00000240671	398
ENSG00000240673	501
ENSG00000240674	480
ENSG00000240677	453
ENSG00000240680	307
ENSG00000240682	3842
ENSG00000240684	310
ENSG00000240687	832
ENSG00000240692	304
ENSG00000240694	4965
ENSG00000240695	730
ENSG00000240698	668
ENSG00000240704	1048
ENSG00000240707	5254
ENSG00000240708	1602
ENSG00000240710	683
ENSG00000240713	223
ENSG00000240718	303
ENSG00000240720	2830
